Country	Unit	Value	Year	Variable
South Sudan	1000 Int. $	382.249448	2015	Gross Production Value (constant 2004-2006 1000 I$), Beans, green
South Sudan	1000 Int. $	407.744129	2016	Gross Production Value (constant 2004-2006 1000 I$), Beans, green
South Sudan	1000 Int. $	266.66625	2012	Net Production Value (constant 2004-2006 1000 I$), Beans, green
South Sudan	1000 Int. $	284.444	2013	Net Production Value (constant 2004-2006 1000 I$), Beans, green
South Sudan	1000 Int. $	355.555	2014	Net Production Value (constant 2004-2006 1000 I$), Beans, green
South Sudan	1000 Int. $	382.249448	2015	Net Production Value (constant 2004-2006 1000 I$), Beans, green
South Sudan	1000 Int. $	407.744129	2016	Net Production Value (constant 2004-2006 1000 I$), Beans, green
South Sudan	1000 Int. $	12535.56	2012	Gross Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	13057.875	2013	Gross Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	13183.781561	2014	Gross Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	13439.358483000002	2015	Gross Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	13618.397552	2016	Gross Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	12535.56	2012	Net Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	13057.875	2013	Net Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	13183.781561	2014	Net Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	13439.358483000002	2015	Net Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	13618.397552	2016	Net Production Value (constant 2004-2006 1000 I$), Cassava
South Sudan	1000 Int. $	5477.14	2012	Gross Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	6572.568	2013	Gross Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	7120.282	2014	Gross Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	7791.860771	2015	Gross Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	8803.633682	2016	Gross Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	5477.14	2012	Net Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	6572.568	2013	Net Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	7120.282	2014	Net Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	7791.860771	2015	Net Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	8803.633682	2016	Net Production Value (constant 2004-2006 1000 I$), Chillies and peppers, dry
South Sudan	1000 Int. $	22867.264	2012	Gross Production Value (constant 2004-2006 1000 I$), Cotton lint
South Sudan	1000 Int. $	22867.264	2013	Gross Production Value (constant 2004-2006 1000 I$), Cotton lint
South Sudan	1000 Int. $	22867.264	2012	Net Production Value (constant 2004-2006 1000 I$), Cotton lint
South Sudan	1000 Int. $	22867.264	2013	Net Production Value (constant 2004-2006 1000 I$), Cotton lint
South Sudan	1000 Int. $	9571.044	2012	Gross Production Value (constant 2004-2006 1000 I$), Cottonseed
South Sudan	1000 Int. $	9571.044	2013	Gross Production Value (constant 2004-2006 1000 I$), Cottonseed
South Sudan	1000 Int. $	7887.8604	2012	Net Production Value (constant 2004-2006 1000 I$), Cottonseed
South Sudan	1000 Int. $	7887.8604	2013	Net Production Value (constant 2004-2006 1000 I$), Cottonseed
South Sudan	1000 Int. $	104710.2	2012	Gross Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	122161.9	2013	Gross Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	130887.75	2014	Gross Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	141517.847652	2015	Gross Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	157237.304175	2016	Gross Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	104710.2	2012	Net Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	122161.9	2013	Net Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	130887.75	2014	Net Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	141517.847652	2015	Net Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	157237.304175	2016	Net Production Value (constant 2004-2006 1000 I$), Fruit, fresh nes
South Sudan	1000 Int. $	14916.528	2012	Gross Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	16346.88	2013	Gross Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	18390.24	2014	Gross Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	20314.546355000002	2015	Gross Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	22397.610671000002	2016	Gross Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	14916.528	2012	Net Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	16346.88	2013	Net Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	18390.24	2014	Net Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	20314.546355000002	2015	Net Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	22397.610671000002	2016	Net Production Value (constant 2004-2006 1000 I$), Fruit, tropical fresh nes
South Sudan	1000 Int. $	47370.015	2012	Gross Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	54137.16	2013	Gross Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	60904.305	2014	Gross Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	67671.45	2015	Gross Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	74438.595	2016	Gross Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	46350.43182	2012	Net Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	53076.97395	2013	Net Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	59844.11895	2014	Net Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	66611.26395	2015	Net Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	73378.40895	2016	Net Production Value (constant 2004-2006 1000 I$), Groundnuts, with shell
South Sudan	1000 Int. $	849.621	2012	Gross Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	906.2624	2013	Gross Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	934.5831	2014	Gross Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	969.354805	2015	Gross Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	1017.784841	2016	Gross Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	849.621	2012	Net Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	906.2624	2013	Net Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	934.5831	2014	Net Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	969.354805	2015	Net Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	1017.784841	2016	Net Production Value (constant 2004-2006 1000 I$), Jute
South Sudan	1000 Int. $	18699.78	2012	Gross Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	24224.715	2013	Gross Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	37966.22	2014	Gross Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	19833.1	2015	Gross Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	15158.155	2016	Gross Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	14819.943979	2012	Net Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	20225.313718999998	2013	Net Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	32592.668219	2014	Net Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	14459.548219	2015	Net Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	9784.603219	2016	Net Production Value (constant 2004-2006 1000 I$), Maize
South Sudan	1000 Int. $	21324.0	2012	Gross Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	21541.0	2013	Gross Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	21759.0	2014	Gross Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	21976.0	2015	Gross Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	22194.0	2016	Gross Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	21324.0	2012	Net Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	21541.0	2013	Net Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	21759.0	2014	Net Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	21976.0	2015	Net Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	22194.0	2016	Net Production Value (constant 2004-2006 1000 I$), Meat indigenous, total
South Sudan	1000 Int. $	21323.526	2012	Gross Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	21541.113	2013	Gross Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	21758.7	2014	Gross Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	21976.298638999997	2015	Gross Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	22193.932178	2016	Gross Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	21323.526	2012	Net Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	21541.113	2013	Net Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	21758.7	2014	Net Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	21976.298638999997	2015	Net Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	22193.932178	2016	Net Production Value (constant 2004-2006 1000 I$), Meat, game
South Sudan	1000 Int. $	8468.186	2012	Gross Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	9204.55	2013	Gross Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	9572.732	2014	Gross Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	9955.94245	2015	Gross Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	10476.033774	2016	Gross Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	8468.186	2012	Net Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	9204.55	2013	Net Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	9572.732	2014	Net Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	9955.94245	2015	Net Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	10476.033774	2016	Net Production Value (constant 2004-2006 1000 I$), Melons, other (inc.cantaloupes)
South Sudan	1000 Int. $	8601.02	2012	Gross Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	7740.918	2013	Gross Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	10751.275	2014	Gross Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	9695.346808	2015	Gross Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	9756.491315000001	2016	Gross Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	7181.8517	2012	Net Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	6321.7497	2013	Net Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	10213.71125	2014	Net Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	9157.783057999999	2015	Net Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	9218.927565	2016	Net Production Value (constant 2004-2006 1000 I$), Melonseed
South Sudan	1000 Int. $	810422.417	2012	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	810734.478	2013	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	814479.21	2014	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	816454.5190880001	2015	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	817181.22413	2016	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	810422.417	2012	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	810734.478	2013	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	814479.21	2014	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	816454.5190880001	2015	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	817181.22413	2016	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh cow
South Sudan	1000 Int. $	151011.0	2012	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	152688.9	2013	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	154366.8	2014	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	156401.994592	2015	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	156605.68982200001	2016	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	135688.4172	2012	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	137366.3172	2013	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	149333.1	2014	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	151368.29459200002	2015	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	151571.989822	2016	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh goat
South Sudan	1000 Int. $	54517.96	2012	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	56465.03	2013	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	58412.1	2014	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	60678.310316999996	2015	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	61515.067301999996	2016	Gross Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	44198.489	2012	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	46145.559	2013	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	55296.788	2014	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	57562.998317	2015	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	58399.755302	2016	Net Production Value (constant 2004-2006 1000 I$), Milk, whole fresh sheep
South Sudan	1000 Int. $	1015951.0	2012	Gross Production Value (constant 2004-2006 1000 I$), Milk,Total
South Sudan	1000 Int. $	1019888.0	2013	Gross Production Value (constant 2004-2006 1000 I$), Milk,Total
South Sudan	1000 Int. $	1027258.0	2014	Gross Production Value (constant 2004-2006 1000 I$), Milk,Total
South Sudan	1000 Int. $	1033535.0	2015	Gross Production Value (constant 2004-2006 1000 I$), Milk,Total
South Sudan	1000 Int. $	1035302.0	2016	Gross Production Value (constant 2004-2006 1000 I$), Milk,Total
South Sudan	1000 Int. $	990309.0	2012	Net Production Value (constant 2004-2006 1000 I$), Milk,Total
South Sudan	1000 Int. $	994246.0	2013	Net Production Value (constant 2004-2006 1000 I$), Milk,Total
South Sudan	1000 Int. $	1019109.0	2014	Net Production Value (constant 2004-2006 1000 I$), Milk,Total
South Sudan	1000 Int. $	1025386.0	2015	Net Production Value (constant 2004-2006 1000 I$), Milk,Total
